Year,Longitude,Latitude
2016,-87.648079645,41.766011328
2016,-87.755815697,41.91364684
2016,-87.73670756,41.927799934
2016,-87.721822212,41.746868819
2016,-87.642418194,41.854247085
2003,-87.664282719,41.782119791
2016,-87.574911274,41.759154666
2016,-87.700188806,41.846174416
2016,-87.72620306,41.859737058
2016,-87.66381882,41.76573639
2016,-87.778360314,41.930088937
2016,-87.764410643,41.899419707
2016,-87.738395577,41.884534818
2016,-87.762346249,41.873855027
2016,-87.762346249,41.873855027
2016,-87.709407976,41.883582411
2003,-87.765742493,41.904569005
2016,-87.69576803,41.99106445
2016,-87.61208712,41.783049864
2016,-87.691605154,41.850130656
2016,-87.606892634,41.829389915
2016,-87.687052266,41.769642844
2016,-87.652385158,41.964742678
2016,-87.672488834,41.771357512
2016,-87.649145106,41.76060592
2016,-87.642018411,41.681109736
2016,-87.535282917,41.716873697
2003,-87.616989442,41.823536688
2016,-87.614328029,41.659114092
2016,-87.667569904,41.814878195
2016,-87.619234738,41.809340827
2016,-87.731398505,41.878798552
2016,-87.704261665,41.848150711
2016,-87.709141619,41.860007841
2016,-87.724436322,41.840106225
2016,-87.614282368,41.774279153
2016,-87.652907833,41.746868325
2016,-87.664431457,42.014573954
2003,-87.764460636,41.896683946
2016,-87.68743886,41.872058601
2016,-87.728968343,41.916121184
2016,-87.725638467,41.902678812
2016,-87.613163078,41.809434647
2016,-87.721386272,41.861717546
2016,-87.67464309,41.897098497
2016,-87.659593692,41.962485564
2016,-87.657581818,41.899526807
2016,-87.658884142,41.900033914
2016,-87.713933868,41.870865361
2003,-87.764460636,41.896683946
2016,-87.555525763,41.734899916
2016,-87.74948414,41.894023701
2016,-87.673580917,41.793924612
2016,-87.673580917,41.793924612
2016,-87.550534489,41.754303906
2016,-87.764614459,41.873545204
2016,-87.655559674,41.750470807
2016,-87.673840285,41.776848381
2003,-87.641930506,41.859653076
2016,-87.61772683,41.801131542
2016,-87.735371961,41.877581653
2016,-87.766224435,41.930633368
2016,-87.724783067,41.806984657
2016,-87.666833487,41.740432213
2016,-87.712976948,41.906406388
2016,-87.61368999,41.750196978
2016,-87.681941224,41.87760112
2016,-87.560771495,41.700104464
2016,-87.640198387,41.906489594
2003,-87.692958562,41.898412305
2016,-87.640198387,41.906489594
2016,-87.653957017,41.7905363
2016,-87.654006786,41.793810528
2016,-87.659110921,41.96538061
2016,-87.621043998,41.692241657
2016,-87.719893677,41.892659233
2016,-87.671272764,41.771259949
2016,-87.617425815,41.747421126
2016,-87.714583573,41.836606769
2016,-87.642918034,41.671606006
2003,-87.693882777,41.849193844
2016,-87.611623357,41.765222776
2016,-87.686791677,41.760181773
2016,-87.701562697,41.879609758
2016,-87.670915842,41.788489307
2016,-87.548001237,41.749259065
2016,-87.548001237,41.749259065
2016,-87.712052326,41.87179922
2016,-87.662475418,41.806357759
2016,-87.670915842,41.788489307
2003,-87.70968421,41.893693705
2016,-87.751781089,41.910467863
2016,-87.637419257,41.731824557
2016,-87.743783138,41.874123475
2016,-87.620871042,41.75830449
2016,-87.672865102,41.785778195
2016,-87.62434741,41.744151668
2016,-87.650843713,41.71581514
2016,-87.642900256,41.709562773
2016,-87.736566013,41.790605445
2016,-87.748478329,41.883090995
2003,-87.689354173,41.882061165
2016,-87.605010707,41.743182732
2016,-87.621034563,41.69143751
2016,-87.741786497,41.886380004
2016,-87.757442724,41.873641189
2016,-87.7219225,41.899055902
2015,-87.674225948,41.874077392
2016,-87.70803582,41.808069268
2016,-87.671016607,41.807551687
2016,-87.722186231,41.847100385
2016,-87.710456054,41.863387668
2003,-87.721326693,41.899519249
2016,-87.720072646,41.76936555
2016,-87.696253666,41.879901506
2016,-87.745964635,41.880487595
2016,-87.565483757,41.763823209
2016,-87.628058268,41.716454195
2016,-87.688423751,41.808375223
2016,-87.729850367,41.897764138
2016,-87.655516174,41.696750515
2016,-87.701505842,41.849214079
2016,-87.711800699,41.879580552
2003,-87.652381741,41.791778368
2016,-87.662188272,41.795211551
2016,-87.662188272,41.795211551
2016,-87.662188272,41.795211551
2016,-87.767849643,41.8955728
2016,-87.690798836,41.772935062
2016,-87.691521441,41.847122477
2016,-87.75575519,41.877556996
2016,-87.642507764,41.816234066
2015,-87.72087861,41.883751184
2016,-87.655363145,41.816818351
2003,-87.613699651,41.75064436
2016,-87.676590616,41.742272199
2016,-87.619499848,41.688181442
2016,-87.612843569,41.700020108
2016,-87.632929197,41.792012683
2016,-87.711833148,41.78974981
2016,-87.648737347,41.772414949
2016,-87.757123501,41.906718726
2016,-87.681005006,41.776752072
2016,-87.67039369,41.90487865
2016,-87.62141126,41.752204513
2003,-87.745960471,41.9017884
2016,-87.691588808,41.997704063
2016,-87.537704239,41.707351247
2016,-87.710463126,41.863793857
2016,-87.632925101,41.850965083
2016,-87.714352644,41.875409354
2016,-87.727632503,41.807820257
2016,-87.714531825,41.873582649
2016,-87.640646406,41.760848635
2016,-87.657609802,41.80620026
2016,-87.552756193,41.734878391
2003,-87.726248634,41.879753885
2016,-87.592934199,41.774349376
2016,-87.711942945,41.873615323
2016,-87.721601535,41.878030535
2016,-87.664213188,41.733416241
2016,-87.672294587,41.809899919
2016,-87.672294587,41.809899919
2016,-87.664205796,41.778938708
2016,-87.751335116,41.927205418
2016,-87.554752674,41.751887399
2016,-87.649764034,41.935446368
2003,-87.654390481,41.775519362
2015,-87.722975512,41.786423093
2016,-87.604553501,41.725284187
2016,-87.585017278,41.771046097
2016,-87.605232163,41.752446161
2016,-87.702320746,41.876834002
2016,-87.755833556,41.904736394
2016,-87.58543166,41.795958674
2016,-87.705486037,41.859938518
2016,-87.630899336,41.760948626
2003,-87.691807185,41.851951229
2016,-87.766085638,41.969927135
2016,-87.615600014,41.779073436
2016,-87.600209331,41.746829565
2016,-87.760634819,41.911725314
2016,-87.707250783,41.881861005
2016,-87.70310664,41.777687753
2016,-87.724983877,41.899659428
2016,-87.7263227,41.863777237
2016,-87.64925276,41.764618727
2016,-87.654335436,41.773438861
2003,-87.606668585,41.780397667
2016,-87.72632567,41.863851348
2016,-87.764315848,41.90306359
2016,-87.606380559,41.748756857
2016,-87.614390277,41.647923027
2016,-87.756913923,41.910414161
2016,-87.604716779,41.821626323
2016,-87.613196689,41.686747997
2016,-87.728812348,41.865272267
2016,-87.626820269,41.742866099
2016,-87.697313667,41.853727204
2003,-87.697852914,41.791797406
2016,-87.716403429,41.858027304
2016,-87.689511893,41.815093834
2016,-87.689511893,41.815093834
2016,-87.757605978,41.79934361
2016,-87.76052902,41.891914115
2016,-87.808767445,41.948867911
2016,-87.626563168,41.703478083
2016,-87.626563168,41.703478083
2016,-87.626563168,41.703478083
2016,-87.626563168,41.703478083
2003,-87.606836094,41.751257054
2016,-87.707307,41.953924785
2016,-87.601834735,41.81600695
2016,-87.552889749,41.751383531
2016,-87.677420169,41.823077127
2016,-87.755436387,41.890524711
2016,-87.755436387,41.890524711
2016,-87.700741695,41.823575665
2016,-87.666584965,41.731514496
2016,-87.559137064,41.757265662
2016,-87.696363803,41.798122974
2003,-91.686565684,36.619446395
2016,-87.649932847,41.689423012
2016,-87.556867599,41.751857803
2016,-87.603634068,41.7375811
2016,-87.603634068,41.7375811
2016,-87.773133138,41.907980712
2016,-87.737114239,41.895164866
2003,-87.626860911,41.841350479
2016,-87.668736983,41.813051776
2016,-87.615563286,41.77776418
2016,-87.620396298,41.781323431
2016,-87.679160585,41.884176992
2016,-87.764962093,41.883209435
2016,-87.74218377,41.815750197
2016,-87.659687936,41.746090473
2016,-87.746470784,41.894999013
2016,-87.628729029,41.724457997
2017,-87.657908498,41.966081547
2003,-87.619619528,41.810364089
2017,-87.741598513,41.879290642
2017,-87.711999596,41.886340707
2017,-87.706610311,41.871868444
2017,-87.711999596,41.886340707
2017,-87.706610311,41.871868444
2017,-87.605610722,41.811365671
2017,-87.603634068,41.7375811
2017,-87.660232974,41.864273353
2017,-87.738523703,41.871511269
2017,-87.727568199,41.910323474
2003,-87.714412897,41.922802688
2016,-87.67958241,41.853956955
2017,-87.689466476,41.984163301
2017,-87.69078116,41.816560896
2017,-87.709842547,41.841888544
2017,-87.701051918,41.791288154
2016,-87.694680396,41.87490098
2017,-87.765287486,41.892077708
2017,-87.690520091,41.762299341
2017,-87.650978283,41.784420838
2017,-87.698377018,41.867569628
2003,-87.714412897,41.922802688
2017,-87.764222641,41.895771678
2017,-87.743622093,41.870472791
2017,-87.692069498,41.876028038
2017,-87.723883715,41.871648564
2017,-87.684402372,41.896015204
2017,-87.76464733,41.874393341
2017,-87.746697587,41.888677432
2017,-87.626325022,41.750934055
2017,-87.764950104,41.882904764
2003,-87.714412897,41.922802688
2017,-87.590494612,41.801809396
2017,-87.74424056,41.872292662
2017,-87.650448772,41.764173033
2017,-87.634699958,41.76671836
2017,-87.659729496,41.747723579
2017,-87.64571666,41.768291443
2017,-87.72554925,41.900853422
2017,-87.692776891,41.880200498
2017,-87.62442522,41.704417195
2003,-87.619312348,41.830093485
2017,-87.546208313,41.730132724
2017,-87.751129066,41.884375051
2017,-87.717261535,41.801099239
2017,-87.668269904,41.880143516
2017,-87.594707177,41.719482954
2017,-87.711790555,41.823756731
2017,-87.735415625,41.926840967
2017,-87.632255834,41.766977901
2017,-87.633305263,41.658188388
2003,-87.627720001,41.686091626
2017,-87.701005851,41.873517205
2017,-87.648118305,41.904462488
2017,-87.712638036,41.823379859
2017,-87.561189265,41.740160528
2017,-87.780984418,41.921547825
2017,-87.619672538,41.812197594
2016,-87.645565203,41.762908968
2017,-87.72498305,41.924508458
2017,-87.632529294,41.68654917
2003,-91.686565684,36.619446395
2016,-87.714768362,41.976135683
2017,-87.572319453,41.718856611
2017,-87.751690647,41.806608126
2017,-87.687697435,41.810207067
2017,-87.687697435,41.810207067
2017,-87.641320724,41.886241157
2017,-87.761195638,41.975185467
2017,-87.75895272,41.88625035
2017,-87.769852575,41.882904225
2017,-87.771874008,41.882711052
2003,-87.662742186,41.769860279
2017,-87.659690327,41.741304411
2017,-87.564771738,41.759600468
2017,-87.615523266,41.776092657
2017,-87.728956497,41.856982623
2017,-87.575623169,41.766247876
2017,-87.73552696,41.848334165
2017,-87.73552696,41.848334165
2017,-87.712224871,41.885452791
2017,-87.631183406,41.925592265
2017,-87.702025334,41.821381819
2003,-87.673740809,42.011425365
2017,-87.702025334,41.821381819
2017,-87.69974844,41.771719645
2017,-87.769788521,41.894789245
2017,-87.727849802,41.939995547
2016,-87.723608625,41.89440789
2017,-87.714938442,41.909092597
2017,-87.673321223,41.790284195
2017,-87.659939899,41.764056163
2017,-87.664801389,41.802425043
2017,-87.669913344,41.811741323
2003,-87.628969433,41.703448947
2017,-87.748130426,41.874936055
2016,-87.596956093,41.74771987
2014,-87.618379322,41.697458547
2017,-87.704394994,41.880991939
2017,-87.598865792,41.655967357
2017,-87.652791743,41.760981593
2017,-87.619992506,41.711519517
2016,-87.716897043,41.787850601
2016,-87.665870075,41.899734447
2017,-87.606631731,41.812552172
2003,-87.699589272,41.690994663
2017,-87.714732747,41.842074153
2017,-87.597785423,41.653792414
2017,-87.655542844,41.68549067
2017,-87.642172592,41.727915155
2017,-87.608988177,41.75606768
2017,-87.608988177,41.75606768
2017,-87.603401956,41.776183684
2017,-87.603401956,41.776183684
2017,-87.542565368,41.696481615
2003,-87.646348449,41.793246315
2017,-87.705602815,41.864137869
2016,-87.664962625,41.857816303
2016,-87.611702199,41.823901511
2017,-87.592094503,41.761626906
2017,-87.761351366,41.891130616
2017,-87.682227417,41.77695934
2017,-87.694906115,41.832648872
2017,-87.657708819,41.755906211
2017,-87.652192206,41.755980666
2017,-87.631806919,41.793372488
2003,-87.606173276,41.727503622
2017,-87.660456534,41.775299831
2017,-87.622063199,41.8020092
2017,-87.622063199,41.8020092
2015,-87.706967516,41.782552548
2017,-87.681781611,41.853906334
2017,-87.611112494,41.758479571
2017,-87.623717851,41.721120258
2017,-87.660471875,41.997125234
2017,-87.660471875,41.997125234
2017,-87.655803482,41.737041597
2003,-87.653262932,41.792368121
2017,-87.655803482,41.737041597
2017,-87.655803482,41.737041597
2017,-87.66791735,41.735177647
2017,-87.665164189,41.864195123
2017,-87.721542234,41.895409525
2017,-87.567017524,41.729175666
2017,-87.689336498,41.763733471
2017,-87.656029847,41.791835611
2017,-87.622290935,41.688064273
2017,-87.66161048,41.773275806
2003,-87.716564859,41.863766413
2017,-87.615016957,41.70840116
2017,-87.7492392,41.888657457
2017,-87.646954048,41.756062009
2017,-87.565013025,41.751355469
2017,-87.75494476,41.894945957
2017,-87.57002285,41.758458173
2017,-87.619500559,41.693746951
2017,-87.558186925,41.760080391
2017,-87.558186925,41.760080391
2017,-87.558186925,41.760080391
2003,-87.652356197,41.744279918
2017,-87.558186925,41.760080391
2017,-87.56648168,41.766823898
2017,-87.56648168,41.766823898
2017,-87.666804669,41.763056104
2017,-87.559718766,41.736596762
2012,-87.701260283,41.798446403
2017,-87.634765206,41.680887496
2017,-87.756234153,41.894925002
2017,-87.646126146,41.738844769
2003,-87.713930253,41.865154549
2017,-87.657164943,41.742425722
2017,-87.71446282,41.875407204
2017,-87.71446282,41.875407204
2017,-87.732758787,41.919785411
2017,-87.727523894,41.863311568
2017,-87.656029847,41.791835611
2017,-87.717787055,41.863797669
2017,-87.568254211,41.744434016
2017,-87.765095923,41.886755667
2017,-87.733249277,41.803376553
2003,-87.763804028,41.909400243
2017,-87.654461825,41.746844585
2017,-87.605130097,41.656657626
2017,-87.541342726,41.700035326
2017,-87.69381415,41.969072544
2017,-87.796654864,41.972530174
2017,-87.616588933,41.722829631
2017,-87.657887251,41.682559799
2017,-87.618249313,41.691675435
2017,-87.654410134,41.801458486
2017,-87.732934984,41.860582004
2003,-87.763804028,41.909400243
2017,-87.761757487,41.904897757
2017,-87.702025334,41.821381819
2017,-87.694551593,41.863497896
2017,-87.631438536,41.794533814
2017,-87.575096041,41.766809722
2017,-87.645341277,41.801355133
2017,-87.645341277,41.801355133
2017,-87.618432157,41.69930032
2017,-87.615520426,41.776018543
2003,-87.748590503,41.880454343
2017,-87.666804803,41.786058787
2017,-87.70296877,41.859836913
2017,-87.556442174,41.758265604
2017,-87.702188626,41.895109945
2017,-87.629761268,41.717142482
2017,-87.632151853,41.782584059
2017,-87.615574628,41.794498909
2017,-87.591055569,41.768448004
2017,-87.669972816,41.767918129
2017,-87.699911209,41.882860826
2003,-87.660556431,41.779071076
2017,-87.667233332,42.021126884
2017,-87.570953222,41.742091856
2017,-87.742726024,41.877674594
2017,-87.759220011,41.891671574
2017,-87.736656017,41.926232713
2017,-87.628596003,41.718864262
2017,-87.749860971,41.933314816
2017,-87.693137158,41.801003003
2017,-87.603958069,41.812510528
2017,-87.688278848,41.809290999
2003,-87.60336008,41.774380419
2017,-87.805722243,41.930761285
2017,-87.688256841,41.809290876
2017,-87.688256841,41.809290876
2017,-87.620871293,41.795711923
2017,-87.566967779,41.722572521
2017,-87.574263165,41.727368605
2017,-87.720089778,41.865239745
2017,-87.721425632,41.85219792
2017,-87.696179693,41.876997681
2017,-87.744293936,41.804449103
2003,-87.646050456,41.801573432
2017,-87.760876229,41.901564604
2017,-87.627184409,41.709955763
2017,-87.696345015,41.883274691
2017,-87.650683608,41.685593638
2017,-87.624036004,41.70351191
2017,-87.613265379,41.782933762
2017,-87.636595941,41.700871863
2017,-87.641865334,41.760998681
2017,-87.74526581,41.880209594
2017,-87.74526581,41.880209594
2003,-87.694309579,41.860151302
2017,-87.610738665,41.727430883
2017,-87.727638357,41.866742491
2017,-87.650692856,41.773304759
2017,-87.647958268,41.717120729
2017,-87.623535011,41.707776242
2017,-87.756503356,41.886232585
2017,-87.620179762,41.768105576
2017,-87.6269207,41.843922218
2017,-87.754073591,41.880386082
2017,-87.563763037,41.749233993
2003,-87.639124916,41.744560242
2017,-87.715438327,41.956282207
2017,-87.748791115,41.888660665
2017,-87.613213936,41.751149013
2017,-87.766617078,41.883346594
2017,-87.666833118,41.740467887
2017,-87.630381236,41.787254994
2017,-87.532870094,41.717092925
2017,-87.642911248,41.772500833
2017,-87.639546691,41.8774379
2017,-87.558150882,41.755461498
2003,-87.699635233,41.871023358
2017,-87.55399993,41.74594912
2017,-87.661652269,41.77489244
2017,-87.592946018,41.746857087
2017,-87.704948671,41.864581605
2017,-87.712745747,41.858185975
2017,-87.690499393,41.795576541
2017,-87.626852618,41.841103444
2017,-87.78507587,41.911468651
2017,-87.638245861,41.715638088
2017,-87.63353078,41.768390753
2003,-87.748153375,41.877652981
2017,-87.61911168,41.790366109
2017,-87.648521311,41.706865805
2017,-87.694500673,41.876724906
2017,-87.692300826,41.783717555
2017,-87.549990786,41.735117535
2017,-87.61939462,41.801548073
2017,-87.721394751,41.901624442
2017,-87.587473675,41.760578867
2017,-87.722156229,41.934625126
2017,-87.608898923,41.752271749
2003,-87.661363168,41.89446667
2017,-87.630287358,41.721635407
2017,-87.657117043,41.782247982
2017,-87.762397547,41.899439903
2017,-87.762812612,41.873849112
2017,-87.59493608,41.728603781
2017,-87.681633563,41.885113119
2017,-87.672859134,41.8841519
2017,-87.692001819,41.922440953
2017,-87.604703396,41.731794648
2017,-87.730008129,41.904417002
2003,-87.730220215,41.870551383
2017,-87.634629974,41.813348838
2017,-87.634039814,41.788010047
2017,-87.622975754,41.750243786
2017,-87.717833381,41.865474657
2017,-87.717833381,41.865474657
2017,-87.580662868,41.751546874
2017,-87.602706055,41.781615697
2017,-87.677512126,41.795722675
2017,-87.702791188,41.809132824
2017,-87.769893715,41.922094926
2003,-87.642709079,41.923719259
2017,-87.762629713,41.90760517
2017,-87.695259035,41.786379521
2017,-87.717676539,41.899796115
2017,-87.67558769,41.796353835
2017,-87.721388714,41.861846539
2017,-87.673448705,41.807527265
2017,-87.663950253,41.96604284
2017,-87.623428344,41.770362296
2017,-87.734881102,41.863284278
2017,-87.722944914,41.785396565
2003,-87.630690604,41.681578929
2017,-87.654738041,41.742537652
2017,-87.744297501,41.894079541
2017,-87.702269161,41.745303118
2017,-87.766163117,41.912661095
2017,-87.603758561,41.803261053
2017,-87.734881102,41.863284278
2017,-87.604635373,41.777338627
2017,-87.667595578,41.76987204
2017,-87.774108189,41.900650111
2017,-87.624932618,41.766246905
2003,-87.684378305,41.856654317
2017,-87.600264583,41.748737209
2017,-87.642512042,41.786129328
2017,-87.655183815,41.806345131
2017,-87.616114672,41.89266718
2017,-87.709929899,41.845366002
2017,-87.753419418,41.906431144
2017,-87.753419418,41.906431144
2017,-87.714341858,41.893647555
2017,-87.721502227,41.865727523
2017,-87.608202751,41.745746893
2003,-87.592791845,41.766008554
2017,-87.732541979,41.855898242
2017,-87.718895829,41.899819111
2017,-87.679013713,41.878415984
2017,-87.750573202,41.810515811
2017,-87.566322149,41.735277112
2017,-87.638380623,41.76634276
2017,-87.634137301,41.793548609
2017,-87.714253714,41.89364708
2017,-87.743758955,41.883146447
2017,-87.770310746,41.910184252
2003,-87.654124986,41.94044477
2017,-87.755782558,41.902650516
2017,-87.546830158,41.751229694
2017,-87.660979844,41.79539384
2017,-87.581664038,41.75085912
2017,-87.648399121,41.705956704
2017,-87.746421901,41.875863126
2017,-87.601608858,41.777827084
2017,-87.598500258,41.774582702
2017,-87.648363814,41.731357924
2003,-87.626962834,41.84809924
2017,-87.721825091,41.895405543
2017,-87.75740997,41.902230588
2017,-87.707386008,41.901864523
2017,-87.706413753,41.749807265
2017,-87.624111052,41.795570057
2017,-87.624111052,41.795570057
2017,-87.62635954,41.819881744
2017,-87.62635954,41.819881744
2017,-87.624633337,41.754137211
2017,-87.562692028,41.766161865
2003,-87.704494475,41.821373409
2017,-87.63171793,41.78976321
2017,-87.63171793,41.78976321
2017,-87.770743309,41.891042543
2017,-87.711561716,41.89930488
2017,-87.626300553,41.817573449
2017,-87.626300553,41.817573449
2017,-87.672287353,41.864090898
2017,-87.63171793,41.78976321
2017,-87.616339265,41.65561938
2017,-87.767939666,41.909933853
2003,-87.708312909,41.862928711
2017,-87.726546823,41.885496427
2017,-87.661822187,41.780744266
2017,-87.611106817,41.693568267
2017,-87.611106817,41.693568267
2017,-87.665847864,41.74962816
2017,-87.618871535,41.809346801
2017,-87.644507138,41.706902188
2017,-87.661914647,41.738474324
2017,-87.649932476,41.744430187
2017,-87.737135469,41.901570034
2003,-87.632099778,41.779960201
2017,-87.644610871,41.772972076
2017,-87.624485177,41.721627204
2017,-87.685052631,41.830949864
2017,-87.665751543,41.745837711
2017,-87.592762763,41.753236407
2017,-87.585797123,41.743970443
2017,-87.616093556,41.799266223
2017,-87.704916575,41.868234031
2017,-87.733785509,41.906662363
2017,-87.704241945,41.871885682
2003,-87.643964462,41.802518687
2017,-87.742561181,41.898757787
2017,-87.68848018,41.742723745
2017,-87.630334974,41.721635699
2017,-87.613648217,41.748687349
2017,-87.636894381,41.711900371
2017,-87.738829686,41.876924519
2017,-87.627891537,41.823694722
2017,-87.69179294,41.809280492
2017,-87.541346134,41.701846601
2017,-87.537330752,41.719516953
2003,-87.623203459,41.761170257
2017,-87.676588266,41.742143202
2017,-87.736406709,41.879634247
2017,-87.706388944,41.890009454
2017,-87.627099997,41.721681725
2017,-87.724091957,41.86982474
2017,-87.572109448,41.766114877
2017,-87.701365533,41.899243731
2017,-87.61078722,41.779630545
2017,-87.61078722,41.779630545
2003,-87.641048569,41.822967958
2017,-87.584233158,41.750530118
2017,-87.603750482,41.741539131
2017,-87.624887576,41.76467689
2017,-87.667538474,41.856857054
2017,-87.617679396,41.797813412
2017,-87.724822014,41.854010712
2017,-87.635038724,41.733777787
2017,-87.684439792,41.763700431
2017,-87.716619992,41.895457291
2017,-87.58637073,41.746013191
2003,-87.641048569,41.822967958
2017,-87.61407476,41.766610297
2017,-87.674327426,41.794796091
2017,-87.725695662,41.841594798
2017,-87.611616114,41.764887927
2017,-87.688515719,41.778712735
2017,-87.758955679,41.886329948
2017,-87.650128209,41.751544593
2017,-87.743706376,41.884471648
2017,-87.628073894,41.891948167
2017,-87.716448529,41.85982778
2003,-87.641048569,41.822967958
2017,-87.575527839,41.766249991
2017,-87.662179772,41.779503192
2017,-87.641972415,41.898347172
2017,-87.629232617,41.699800605
2017,-87.758304875,41.904433209
2017,-87.686519685,41.768286908
2017,-87.712795742,41.859849266
2017,-87.645490794,41.715629541
2017,-87.778166957,41.924415681
2017,-87.642635417,41.744213662
2003,-87.641048569,41.822967958
2017,-87.68439341,41.762119451
2017,-87.602305843,41.654971135
2017,-87.718717474,41.894285768
2017,-87.697378221,41.790850744
2017,-87.634379287,41.790852449
2017,-87.647644422,41.858781729
2017,-87.794069417,41.77380925
2017,-87.707012974,41.918607801
2017,-87.709977889,41.882753999
2017,-87.624089191,41.826481438
2003,-87.641048569,41.822967958
2017,-87.659828936,41.894367122
2017,-87.687437886,41.784187034
2017,-87.757643679,41.879070328
2017,-87.665072774,41.904334636
2017,-87.640921789,41.818389748
2017,-87.643197431,41.766322398
2017,-87.692439057,41.861087647
2003,-87.641048569,41.822967958
2017,-87.63968072,41.907139595
2017,-87.66152835,41.795896509
2017,-87.655957663,41.961758907
2017,-87.535287253,41.709121037
2017,-87.535287253,41.709121037
2017,-87.535287253,41.709121037
2017,-87.754950515,41.87720717
2017,-87.754950515,41.87720717
2017,-87.698959014,41.784495473
2017,-87.587075847,41.771504062
2003,-87.763227771,41.878365469
2017,-87.725421722,41.902680409
2017,-87.707296154,41.750264887
2017,-87.700221482,41.847327187
2017,-87.639224346,41.866505614
2017,-87.761522791,41.895793941
2017,-87.564649421,41.718237486
2017,-87.576421618,41.770668705
2017,-87.690224193,41.837760023
2017,-87.642915371,41.671512682
2017,-87.65084103,41.779038468
2003,-87.645565614,41.76287055
2017,-87.666280449,41.766247427
2017,-87.652350215,41.864687917
2017,-87.656552816,41.67749962
2017,-87.689043285,41.823417338
2017,-87.670716847,42.021638255
2017,-87.701860464,41.870997196
2017,-87.717937524,41.931902276
2017,-87.661060542,41.798550239
2017,-87.709383265,41.915552656
2017,-87.774908897,41.923840059
2003,-87.717620081,41.898025778
2017,-87.615659667,41.78161502
2017,-87.716699409,41.891783177
2017,-87.661824508,41.780873262
2017,-87.710000257,41.904628469
2017,-87.609523993,41.777852526
2017,-87.680808642,41.854293239
2017,-87.685210383,41.790925443
2017,-87.649815884,41.786499587
2012,-87.723578285,41.854333427
2017,-87.663042919,41.690202774
2003,-87.628078719,41.804628656
2017,-87.722605232,41.861699337
2017,-87.722605232,41.861699337
2017,-87.666871364,41.742084508
2017,-87.767972438,41.89914092
2017,-87.64442549,41.708718442
2017,-87.774090564,41.922030372
2017,-87.748736391,41.881772325
2017,-87.749401748,41.81227718
2017,-87.71402184,41.860229103
2003,-87.672801949,41.79943066
2017,-87.557703578,41.749388092
2017,-87.75624889,41.875740039
2017,-87.65083623,41.778799686
2017,-87.72165345,41.872586218
2017,-87.585846856,41.763057371
2017,-87.704485536,41.867636169
2017,-87.675587971,41.796326394
2017,-87.628919212,41.686238944
2003,-87.660110993,41.861553084
2017,-87.628919212,41.686238944
2017,-87.628919212,41.686238944
2017,-87.621046145,41.692378887
2017,-87.66588196,42.018734342
2017,-87.752485042,41.879412082
2017,-87.737783798,41.876463555
2017,-87.685308968,41.88117946
2017,-87.650452234,41.764192264
2017,-87.689664535,41.776386527
2017,-87.692962549,41.807857248
2003,-87.69367009,41.921333358
2017,-87.692962549,41.807857248
2017,-87.692962549,41.807857248
2017,-87.692962549,41.807857248
2017,-87.569859606,41.717791966
2017,-87.687055186,41.788339738
2017,-87.556752911,41.76015578
2017,-87.752973368,41.889968929
2017,-87.68553208,41.848172835
2017,-87.697175189,41.783569015
2017,-87.652638844,41.709876095
2003,-87.658564262,41.749464866
2017,-87.658449393,41.839773127
2017,-87.64429984,41.716711902
2017,-87.700660613,41.800874539
2017,-87.772056629,41.914284454
2017,-87.745755297,41.877684644
2017,-87.559299401,41.653062164
2017,-87.761610029,41.874477054
2017,-87.711581659,41.860125358
2017,-87.769139392,41.897598907
2017,-87.60833439,41.778006938
2003,-87.61564898,41.781258196
2017,-87.753919512,41.910440254
2017,-87.680909575,41.773145525
2017,-87.575098672,41.766897557
2017,-87.640438105,41.669741395
2017,-87.566543723,41.709866254
2017,-87.600208894,41.746867983
2017,-87.731219518,41.850526285
2017,-87.623554316,41.708684732
2017,-87.743934237,41.87686027
2017,-87.730147446,41.84508976
2003,-87.731747188,41.968783627
2017,-87.739086758,41.876920361
2017,-87.634395343,41.707955327
2017,-87.634395343,41.707955327
2017,-87.618264271,41.756070901
2017,-87.714692471,41.972197342
2017,-87.560929772,41.759058776
2017,-87.760148281,41.881094392
2017,-87.675358503,41.833446911
2017,-87.650499121,41.765992802
2017,-87.760788097,41.899094348
2003,-87.734267647,41.843656863
2017,-87.753426937,41.906818119
2017,-87.725566066,41.852573914
2017,-87.634395343,41.707955327
2017,-87.707208014,41.883608857
2017,-87.718162896,41.96542408
2017,-87.603271938,41.743997733
2017,-87.658856658,41.857250966
2017,-87.658856658,41.857250966
2017,-87.774238074,41.904709475
2003,-87.724091496,41.881858277
2017,-87.60137277,41.743445022
2017,-87.730446597,41.749414464
2017,-87.589666974,41.761720991
2017,-87.704597704,41.787182946
2017,-87.583839542,41.772391355
2017,-87.629554895,41.699797091
2017,-87.686376869,41.879064179
2017,-87.724677978,41.803361645
2017,-87.715462428,41.935132655
2017,-87.692561462,41.747584797
2003,-87.616986567,41.770116488
2017,-87.666164941,42.007504049
2017,-87.666329066,41.813553744
2017,-87.575095717,41.766837163
2017,-87.641067524,41.731890503
2017,-87.641067524,41.731890503
2017,-87.616502429,41.719406928
2017,-87.576471929,41.772625715
2017,-87.661612075,41.742193841
2017,-87.773364495,41.884444462
2003,-87.660260171,41.793726589
2017,-87.612659283,41.808893609
2017,-87.584424419,41.752361813
