Year,Latitude,Longitude
2016,41.775034731,-87.683530015
2016,41.758996647,-87.635725667
2016,41.789292167,-87.685135163
2016,41.758996647,-87.635725667
2016,41.864665597,-87.715370416
2016,41.741304411,-87.659690327
2016,41.797374202,-87.691999717
2016,41.748591224,-87.601471891
2003,41.752555515,-87.580889297
2015,41.683408048,-87.630469356
2016,41.910093946,-87.76423872
2016,41.801211381,-87.676095489
2016,41.858832381,-87.705449136
2016,41.686252712,-87.632517867
2016,41.862502624,-87.706165802
2016,41.93008761,-87.717800618
2016,41.769345528,-87.674327704
2016,41.769345528,-87.674327704
2016,41.760606943,-87.647935557
2003,41.804628656,-87.628078719
2016,41.729818757,-87.650735806
2016,41.794257836,-87.648919345
2016,41.850800938,-87.732310727
2016,41.795991039,-87.630542489
2016,41.990596764,-87.671796648
2016,41.811589624,-87.665047242
2016,41.764379397,-87.66218346
2016,41.917623388,-87.726576932
2003,41.768857737,-87.571479508
2016,41.855448961,-87.715106762
2016,41.758606301,-87.686748849
2016,41.879467146,-87.748195577
2016,41.819438395,-87.610244508
2016,41.858085945,-87.646936043
2016,41.756550472,-87.592600053
2016,41.741124557,-87.609797367
2016,41.756129962,-87.604083694
2016,41.759107606,-87.641823327
2016,41.797672173,-87.731864881
2003,41.820921514,-87.628541987
2016,41.874689829,-87.745055715
2016,41.86999515,-87.711342835
2016,41.877680349,-87.728019783
2016,41.972260915,-87.648546802
2016,41.755532941,-87.618251918
2016,41.812505323,-87.604434996
2016,41.877364077,-87.701900603
2016,41.877364077,-87.701900603
2016,41.753497803,-87.651390199
2016,41.895470043,-87.715418807
2003,41.890013254,-87.631620927
2016,41.759822703,-87.60175479
2016,41.764939117,-87.661693779
2016,41.764936566,-87.661726795
2016,41.74531835,-87.603799307
2016,41.764939117,-87.661693779
2016,41.665150556,-87.635974738
2016,41.795445677,-87.62086324
2016,41.867805152,-87.657420359
2016,41.895441064,-87.767847132
2016,41.872910954,-87.757937613
2003,41.966244072,-87.658013415
2016,41.776150283,-87.615522623
2016,41.845931371,-87.701402348
2016,41.881768482,-87.749059579
2016,41.880966677,-87.758754007
2016,41.860017984,-87.727433841
2016,41.692160782,-87.659042671
2016,41.959984181,-87.728326087
2016,41.804941518,-87.662442511
2016,41.769793473,-87.648164031
2016,41.89882127,-87.665982433
2003,41.924593559,-87.717779937
2016,41.910165043,-87.770310914
2016,41.905362833,-87.7272257
2016,41.897617774,-87.761855466
2016,41.898392154,-87.772533743
2016,41.783299299,-87.607248137
2016,41.768633353,-87.618553668
2016,41.830651986,-87.62664099
2016,41.794289231,-87.626013772
2016,41.750713454,-87.600319057
2016,41.766253559,-87.650507353
2003,42.020154788,-87.669488362
2016,41.768709958,-87.623384245
2016,41.790394439,-87.617490568
2016,41.779620514,-87.653661615
2016,41.762670663,-87.65162663
2016,41.792117191,-87.624020769
2016,41.771186622,-87.659135818
2016,41.756477235,-87.715775322
2016,41.975566618,-87.649750731
2016,41.960230099,-87.786080959
2003,41.899540054,-87.640009077
2016,41.819108491,-87.632733067
2016,41.801551479,-87.617736828
2016,41.998342083,-87.694786705
2016,41.733256241,-87.552717215
2016,41.79135537,-87.727270481
2016,41.759538767,-87.559260016
2016,41.997444316,-87.706159593
2016,41.872707718,-87.712080245
2016,41.830096729,-87.639999418
2003,41.885344929,-87.710044514
2016,41.917452022,-87.700921373
2016,41.884796415,-87.755227274
2016,41.719281774,-87.647250341
2016,41.778644591,-87.670276573
2016,41.736746762,-87.663086773
2016,41.756015236,-87.602871877
2016,41.686161016,-87.618079734
2016,41.746663504,-87.632978923
2016,41.742482148,-87.702802449
2003,41.858459889,-87.71519523
2016,41.850118334,-87.623736386
2016,41.891851273,-87.710502796
2016,41.76262284,-87.664972796
2016,41.74099139,-87.694250237
2016,41.794088699,-87.631799109
2016,41.733283156,-87.547005174
2016,41.798827063,-87.648918405
2003,41.804218207,-87.72267461
2016,41.733777783,-87.631884244
2016,41.72930178,-87.664087366
2016,41.72930178,-87.664087366
2016,41.784606473,-87.652200971
2016,41.763246552,-87.653409258
2016,41.77548784,-87.630440089
2016,41.864443889,-87.717009905
2016,41.79162912,-87.653593442
2016,41.875709724,-87.75841188
2016,41.893129063,-87.74948127
2003,41.872216579,-87.732730653
2016,41.805839015,-87.66246249
2016,41.88290449,-87.758828452
2016,41.858461536,-87.713972819
2016,41.939102087,-87.726509353
2016,41.797216684,-87.633066906
2016,41.778453514,-87.613891108
2016,41.752450733,-87.583331276
2016,41.790138322,-87.647481719
2016,41.897736958,-87.746849759
2016,41.85070781,-87.733394371
2003,41.652077908,-87.595327716
2016,41.775167627,-87.677457613
2016,41.879490255,-87.746271206
2016,41.814483142,-87.703604442
2016,41.880517217,-87.723222927
2016,41.864274483,-87.659957624
2016,41.798056386,-87.591099067
2016,41.761301866,-87.609116244
2016,41.755239122,-87.635630755
2016,41.810385877,-87.669002967
2016,41.777309867,-87.640802922
2003,41.904058571,-87.663848716
2016,41.873819051,-87.617324145
2016,41.761641717,-87.596958214
2016,41.768562042,-87.663180931
2016,41.733631506,-87.656920122
2016,41.776771525,-87.673837407
2016,41.809125265,-87.631906508
2016,41.878741684,-87.736275479
2016,41.802482297,-87.656302838
2016,41.7537726,-87.647762725
2016,41.899936641,-87.724992266
2003,41.755294005,-87.635630161
2016,41.787612438,-87.687531843
2016,41.897170733,-87.769124796
2016,41.894215453,-87.719937552
2016,41.762777923,-87.601263048
2016,41.761769181,-87.558342535
2016,41.860016521,-87.706704028
2016,41.773108396,-87.64263345
2016,41.80128203,-87.668818274
2016,41.774323037,-87.642910036
2016,41.748271333,-87.645186436
2003,41.726402869,-87.60094348
2016,41.903423165,-87.63143003
2016,41.720400102,-87.657674281
2016,41.756374579,-87.626093057
2016,41.758890491,-87.649104685
2016,41.769691245,-87.66152324
2016,41.894997211,-87.696680316
2016,41.726141131,-87.639696894
2016,41.851133672,-87.717416647
2016,41.769148429,-87.573935785
2003,41.861559271,-87.65976218
2016,41.778137638,-87.689709352
2016,41.901596004,-87.720179151
2016,41.747420231,-87.556455681
2016,41.749638738,-87.663421759
2016,41.862528952,-87.70395555
2016,41.701595778,-87.631538348
2016,41.690567503,-87.621025854
2016,41.890659185,-87.750550482
2016,41.775519362,-87.654390481
2016,41.683464043,-87.625284935
2003,41.77650004,-87.676267196
2016,41.803060829,-87.585426093
2016,41.695457994,-87.644907542
2016,41.848139992,-87.69288762
2016,41.784475742,-87.650981367
2016,41.784475742,-87.650981367
2016,41.77727066,-87.690238624
2016,41.672933997,-87.653924973
2016,41.769877819,-87.569293626
2016,41.773405326,-87.625143469
2016,41.882779296,-87.707564977
2003,41.882055896,-87.689883023
2016,41.686271921,-87.632517658
2016,41.87223036,-87.744935073
2016,41.801054684,-87.617724018
2016,41.898883465,-87.748348943
2016,41.790196981,-87.642615048
2016,41.884530928,-87.73870409
2016,41.890176109,-87.750532837
2016,41.87671154,-87.750820421
2016,41.883238526,-87.736086724
2003,41.776678107,-87.662913135
2016,41.778707792,-87.638709091
2016,41.772616417,-87.583844254
2016,41.780790639,-87.703941533
2016,41.999558966,-87.689108951
2016,41.772691757,-87.575250392
2016,41.777068318,-87.640794522
2016,41.699173481,-87.619660256
2016,41.703995782,-87.628190772
2016,41.883198249,-87.73943254
2016,41.821384385,-87.704494368
2003,41.758924781,-87.572102799
2016,41.792142544,-87.732936024
2016,41.87695092,-87.736512462
2016,41.866112237,-87.729377157
2016,41.773686818,-87.622731804
2016,41.883436982,-87.749059068
2016,41.736414501,-87.54581652
2016,41.769345528,-87.674327704
2016,41.813075494,-87.672371983
2016,41.802478524,-87.64642222
2016,41.802478524,-87.64642222
2003,41.876137252,-87.728904577
2016,41.875250594,-87.726772261
2016,41.749604999,-87.554069316
2016,41.775528244,-87.647109478
2016,41.917507877,-87.749824943
2016,41.745786464,-87.605780124
2016,41.75001705,-87.684390716
2016,41.75359293,-87.658671286
2016,41.880993552,-87.752639639
2016,41.774125258,-87.609441256
2016,41.883716109,-87.735575499
2003,41.96450654,-87.65097573
2016,41.894795241,-87.769333023
2016,41.879165757,-87.703164408
2016,41.769580683,-87.720789091
2016,41.892083465,-87.76202233
2016,41.875743368,-87.755819254
2016,41.964704713,-87.654779253
2016,41.740333729,-87.585297016
2016,41.711973932,-87.626023283
2016,41.738544675,-87.720157115
2016,41.708124063,-87.624754387
2003,41.923820753,-87.776018796
2016,41.77202561,-87.623472325
2016,41.99784988,-87.682879495
2016,41.684623652,-87.562805495
2016,41.898241947,-87.641815605
2016,41.856099169,-87.654797936
2016,41.864276345,-87.659807086
2016,41.659116512,-87.613837629
2016,41.885386312,-87.707058453
2016,41.902517312,-87.687014429
2003,41.746537383,-87.719366496
2016,41.741573669,-87.702782023
2016,41.788503917,-87.669643291
2016,41.72805635,-87.60461742
2016,41.870493379,-87.72287767
2016,41.87884111,-87.742766692
2016,41.867266901,-87.71379605
2016,41.722674743,-87.627477413
2016,41.791555007,-87.653590558
2016,41.708307352,-87.608381929
2016,42.013796364,-87.679982964
2003,41.695691747,-87.622005542
2016,41.902023021,-87.773706834
2016,41.878361361,-87.683894347
2016,41.668228117,-87.637976498
2016,41.747598248,-87.664582642
2016,41.770522707,-87.616996711
2016,41.77509882,-87.664099066
2016,41.876009104,-87.739054809
2016,41.773402959,-87.643700761
2016,41.910064543,-87.710965019
2016,41.798181377,-87.723304041
2003,41.864276797,-87.659884176
2016,41.880769306,-87.722118889
2016,41.739032084,-87.564383163
2016,41.878694956,-87.679330332
2016,41.74441593,-87.696656735
2016,41.874906954,-87.750502674
2016,41.888932488,-87.756416633
2016,41.773529647,-87.623943319
2016,41.8884167,-87.75046436
2016,41.881288818,-87.737951979
2016,41.866215538,-87.721930788
2003,41.807790486,-87.662511822
2016,41.887445308,-87.662968192
2016,41.918701879,-87.750416652
2016,41.761660926,-87.596957994
2016,41.858328523,-87.722442751
2016,41.702840251,-87.628163116
2016,41.755135344,-87.626286245
2016,41.750529518,-87.593032082
2016,41.930884512,-87.72573097
2016,41.91482839,-87.690516553
2016,41.867163535,-87.718562466
2003,41.651431329,-87.527258234
2016,41.765876993,-87.684498502
2016,41.883341699,-87.727492625
2016,41.909392399,-87.764435988
2016,41.845105566,-87.622121892
2016,41.75853001,-87.56515469
2016,41.844063211,-87.705028372
2016,41.747917322,-87.729639745
2016,41.862544493,-87.723107471
2016,41.795209941,-87.660974432
2016,41.789954536,-87.64382774
2003,41.747538248,-87.550393151
2016,41.871733025,-87.716572725
2016,41.850416875,-87.733386078
2016,41.778381424,-87.617286886
2016,41.909926492,-87.777675321
2016,41.965454888,-87.653094586
2016,41.66324995,-87.635724425
2016,41.765206312,-87.611623542
2016,41.879632285,-87.736557282
2016,41.875195726,-87.717494106
2016,41.85744665,-87.623923346
2003,41.92652984,-87.639151006
2016,41.876584106,-87.760401555
2016,41.689821778,-87.626478351
2016,41.779896462,-87.73378721
2016,41.864445983,-87.716888735
2016,41.747543344,-87.563739255
2016,41.747543344,-87.563739255
2016,41.747543344,-87.563739255
2016,41.747543344,-87.563739255
2016,41.877469888,-87.762482982
2016,41.857297615,-87.658856168
2003,41.780113164,-87.699515501
2016,41.760537244,-87.688026969
2016,41.825770889,-87.600516505
2016,41.774524083,-87.725093677
2016,41.748108857,-87.652462316
2016,41.883293853,-87.731440776
2016,41.754868733,-87.673266386
2016,41.80521367,-87.73085539
2016,41.771590534,-87.645791404
2016,41.798906664,-87.648921225
2003,41.892602831,-87.715005706
2016,41.752400254,-87.584427637
2016,41.754724423,-87.554667078
2016,41.77016713,-87.64319288
2016,41.810952873,-87.70040372
2016,41.811289674,-87.668689172
2016,41.788806478,-87.647796599
2016,41.772311731,-87.655861355
2016,41.772311731,-87.655861355
2016,41.871990602,-87.694415638
2016,41.871990602,-87.694415638
2003,41.74947481,-87.603616657
2016,41.96455383,-87.656181766
2016,41.786616545,-87.632786263
2016,41.862461543,-87.7097088
2016,41.962050564,-87.705830282
2016,41.884923991,-87.757679269
2016,41.902979118,-87.691065209
2016,41.778588585,-87.698250977
2016,41.731176011,-87.661712221
2016,41.689962568,-87.605940852
2016,41.821579658,-87.687264022
2003,41.690382783,-87.655367009
2016,41.910662034,-87.728803085
2016,41.731195241,-87.661715684
2016,41.879593807,-87.739722962
2016,41.880368223,-87.725658953
2016,41.759055505,-87.561259676
2016,41.791325463,-87.67544108
2016,41.894844328,-87.765927774
2016,41.787502631,-87.687525611
2016,41.731196337,-87.660495695
2016,41.802033105,-87.620606888
2003,41.968890414,-87.668042567
2016,41.90388908,-87.632229413
2016,41.736801542,-87.558342344
2016,41.65675095,-87.605132705
2016,41.877167681,-87.686337247
2016,41.800366126,-87.670837546
2016,41.669674511,-87.641635676
2016,41.669674511,-87.641635676
2016,41.79102539,-87.624978891
2003,41.92215647,-87.71365852
2016,41.793583868,-87.627785424
2016,41.817276213,-87.634231441
2016,41.754198929,-87.649766555
2016,41.902031342,-87.692848935
2016,41.791630829,-87.65481088
2016,41.802991846,-87.680808607
2016,41.87929253,-87.692352657
2016,41.792231927,-87.662773083
2016,41.727671711,-87.560858927
2003,41.876039982,-87.69076954
2016,41.881423,-87.624344893
2016,41.800332704,-87.691537449
2016,41.676063226,-87.616537019
2016,42.021147909,-87.669915975
2016,41.739491013,-87.718019287
2016,41.78611012,-87.642512248
2016,41.762558132,-87.651624155
2016,41.790534163,-87.654059715
2016,41.81159312,-87.669911205
2016,41.751256776,-87.606792121
2003,41.756495635,-87.571207919
2016,41.854090469,-87.695518813
2016,41.852903003,-87.710161371
2016,41.883209435,-87.764962093
2016,41.700488788,-87.623329533
2016,41.72605379,-87.659142645
2016,41.753999593,-87.616605079
2016,41.74767234,-87.664581873
2016,41.776217883,-87.703802936
2016,41.908632274,-87.753469298
2016,41.83981113,-87.617141911
2003,41.934673099,-87.784913934
2016,41.894012661,-87.723597692
2015,41.922162704,-87.779310887
2016,41.806153044,-87.661256155
2016,41.876196845,-87.724082848
2016,41.912087261,-87.772810665
2016,41.766011328,-87.648079645
2016,41.91364684,-87.755815697
2016,41.927799934,-87.73670756
2016,41.746868819,-87.721822212
2016,41.854247085,-87.642418194
2003,41.782119791,-87.664282719
2016,41.759154666,-87.574911274
2016,41.846174416,-87.700188806
2016,41.859737058,-87.72620306
2016,41.76573639,-87.66381882
2016,41.930088937,-87.778360314
2016,41.899419707,-87.764410643
2016,41.884534818,-87.738395577
2016,41.873855027,-87.762346249
2016,41.873855027,-87.762346249
2016,41.883582411,-87.709407976
2003,41.904569005,-87.765742493
2016,41.99106445,-87.69576803
2016,41.783049864,-87.61208712
2016,41.850130656,-87.691605154
2016,41.829389915,-87.606892634
2016,41.769642844,-87.687052266
2016,41.964742678,-87.652385158
2016,41.771357512,-87.672488834
2016,41.76060592,-87.649145106
2016,41.681109736,-87.642018411
2016,41.716873697,-87.535282917
2003,41.823536688,-87.616989442
2016,41.659114092,-87.614328029
2016,41.814878195,-87.667569904
2016,41.809340827,-87.619234738
2016,41.878798552,-87.731398505
2016,41.848150711,-87.704261665
2016,41.860007841,-87.709141619
2016,41.840106225,-87.724436322
2016,41.774279153,-87.614282368
2016,41.746868325,-87.652907833
2016,42.014573954,-87.664431457
2003,41.896683946,-87.764460636
2016,41.872058601,-87.68743886
2016,41.916121184,-87.728968343
2016,41.902678812,-87.725638467
2016,41.809434647,-87.613163078
2016,41.861717546,-87.721386272
2016,41.897098497,-87.67464309
2016,41.962485564,-87.659593692
2016,41.899526807,-87.657581818
2016,41.900033914,-87.658884142
2016,41.870865361,-87.713933868
2003,41.896683946,-87.764460636
2016,41.734899916,-87.555525763
2016,41.894023701,-87.74948414
2016,41.793924612,-87.673580917
2016,41.793924612,-87.673580917
2016,41.754303906,-87.550534489
2016,41.873545204,-87.764614459
2016,41.750470807,-87.655559674
2016,41.776848381,-87.673840285
2003,41.859653076,-87.641930506
2016,41.801131542,-87.61772683
2016,41.877581653,-87.735371961
2016,41.930633368,-87.766224435
2016,41.806984657,-87.724783067
2016,41.740432213,-87.666833487
2016,41.906406388,-87.712976948
2016,41.750196978,-87.61368999
2016,41.87760112,-87.681941224
2016,41.700104464,-87.560771495
2016,41.906489594,-87.640198387
2003,41.898412305,-87.692958562
2016,41.906489594,-87.640198387
2016,41.7905363,-87.653957017
2016,41.793810528,-87.654006786
2016,41.96538061,-87.659110921
2016,41.692241657,-87.621043998
2016,41.892659233,-87.719893677
2016,41.771259949,-87.671272764
2016,41.747421126,-87.617425815
2016,41.836606769,-87.714583573
2016,41.671606006,-87.642918034
2003,41.849193844,-87.693882777
2016,41.765222776,-87.611623357
2016,41.760181773,-87.686791677
2016,41.879609758,-87.701562697
2016,41.788489307,-87.670915842
2016,41.749259065,-87.548001237
2016,41.749259065,-87.548001237
2016,41.87179922,-87.712052326
2016,41.806357759,-87.662475418
2016,41.788489307,-87.670915842
2003,41.893693705,-87.70968421
2016,41.910467863,-87.751781089
2016,41.731824557,-87.637419257
2016,41.874123475,-87.743783138
2016,41.75830449,-87.620871042
2016,41.785778195,-87.672865102
2016,41.744151668,-87.62434741
2016,41.71581514,-87.650843713
2016,41.709562773,-87.642900256
2016,41.790605445,-87.736566013
2016,41.883090995,-87.748478329
2003,41.882061165,-87.689354173
2016,41.743182732,-87.605010707
2016,41.69143751,-87.621034563
2016,41.886380004,-87.741786497
2016,41.873641189,-87.757442724
2016,41.899055902,-87.7219225
2015,41.874077392,-87.674225948
2016,41.808069268,-87.70803582
2016,41.807551687,-87.671016607
2016,41.847100385,-87.722186231
2016,41.863387668,-87.710456054
2003,41.899519249,-87.721326693
2016,41.76936555,-87.720072646
2016,41.879901506,-87.696253666
2016,41.880487595,-87.745964635
2016,41.763823209,-87.565483757
2016,41.716454195,-87.628058268
2016,41.808375223,-87.688423751
2016,41.897764138,-87.729850367
2016,41.696750515,-87.655516174
2016,41.849214079,-87.701505842
2016,41.879580552,-87.711800699
2003,41.791778368,-87.652381741
2016,41.795211551,-87.662188272
2016,41.795211551,-87.662188272
2016,41.795211551,-87.662188272
2016,41.8955728,-87.767849643
2016,41.772935062,-87.690798836
2016,41.847122477,-87.691521441
2016,41.877556996,-87.75575519
2016,41.816234066,-87.642507764
2015,41.883751184,-87.72087861
2016,41.816818351,-87.655363145
2003,41.75064436,-87.613699651
2016,41.742272199,-87.676590616
2016,41.688181442,-87.619499848
2016,41.700020108,-87.612843569
2016,41.792012683,-87.632929197
2016,41.78974981,-87.711833148
2016,41.772414949,-87.648737347
2016,41.906718726,-87.757123501
2016,41.776752072,-87.681005006
2016,41.90487865,-87.67039369
2016,41.752204513,-87.62141126
2003,41.9017884,-87.745960471
2016,41.997704063,-87.691588808
2016,41.707351247,-87.537704239
2016,41.863793857,-87.710463126
2016,41.850965083,-87.632925101
2016,41.875409354,-87.714352644
2016,41.807820257,-87.727632503
2016,41.873582649,-87.714531825
2016,41.760848635,-87.640646406
2016,41.80620026,-87.657609802
2016,41.734878391,-87.552756193
2003,41.879753885,-87.726248634
2016,41.774349376,-87.592934199
2016,41.873615323,-87.711942945
2016,41.878030535,-87.721601535
2016,41.733416241,-87.664213188
2016,41.809899919,-87.672294587
2016,41.809899919,-87.672294587
2016,41.778938708,-87.664205796
2016,41.927205418,-87.751335116
2016,41.751887399,-87.554752674
2016,41.935446368,-87.649764034
2003,41.775519362,-87.654390481
2015,41.786423093,-87.722975512
2016,41.725284187,-87.604553501
2016,41.771046097,-87.585017278
2016,41.752446161,-87.605232163
2016,41.876834002,-87.702320746
2016,41.904736394,-87.755833556
2016,41.795958674,-87.58543166
2016,41.859938518,-87.705486037
2016,41.760948626,-87.630899336
2003,41.851951229,-87.691807185
2016,41.969927135,-87.766085638
2016,41.779073436,-87.615600014
2016,41.746829565,-87.600209331
2016,41.911725314,-87.760634819
2016,41.881861005,-87.707250783
2016,41.777687753,-87.70310664
2016,41.899659428,-87.724983877
2016,41.863777237,-87.7263227
2016,41.764618727,-87.64925276
2016,41.773438861,-87.654335436
2003,41.780397667,-87.606668585
2016,41.863851348,-87.72632567
2016,41.90306359,-87.764315848
2016,41.748756857,-87.606380559
2016,41.647923027,-87.614390277
2016,41.910414161,-87.756913923
2016,41.821626323,-87.604716779
2016,41.686747997,-87.613196689
2016,41.865272267,-87.728812348
2016,41.742866099,-87.626820269
2016,41.853727204,-87.697313667
2003,41.791797406,-87.697852914
2016,41.858027304,-87.716403429
2016,41.815093834,-87.689511893
2016,41.815093834,-87.689511893
2016,41.79934361,-87.757605978
2016,41.891914115,-87.76052902
2016,41.948867911,-87.808767445
2016,41.703478083,-87.626563168
2016,41.703478083,-87.626563168
2016,41.703478083,-87.626563168
2016,41.703478083,-87.626563168
2003,41.751257054,-87.606836094
2016,41.953924785,-87.707307
2016,41.81600695,-87.601834735
2016,41.751383531,-87.552889749
2016,41.823077127,-87.677420169
2016,41.890524711,-87.755436387
2016,41.890524711,-87.755436387
2016,41.823575665,-87.700741695
2016,41.731514496,-87.666584965
2016,41.757265662,-87.559137064
2016,41.798122974,-87.696363803
2003,36.619446395,-91.686565684
2016,41.689423012,-87.649932847
2016,41.751857803,-87.556867599
2016,41.7375811,-87.603634068
2016,41.7375811,-87.603634068
2016,41.907980712,-87.773133138
2016,41.895164866,-87.737114239
2003,41.841350479,-87.626860911
2016,41.813051776,-87.668736983
2016,41.77776418,-87.615563286
2016,41.781323431,-87.620396298
2016,41.884176992,-87.679160585
2016,41.883209435,-87.764962093
2016,41.815750197,-87.74218377
2016,41.746090473,-87.659687936
2016,41.894999013,-87.746470784
2016,41.724457997,-87.628729029
2017,41.966081547,-87.657908498
2003,41.810364089,-87.619619528
2017,41.879290642,-87.741598513
2017,41.886340707,-87.711999596
2017,41.871868444,-87.706610311
2017,41.886340707,-87.711999596
2017,41.871868444,-87.706610311
2017,41.811365671,-87.605610722
2017,41.7375811,-87.603634068
2017,41.864273353,-87.660232974
2017,41.871511269,-87.738523703
2017,41.910323474,-87.727568199
2003,41.922802688,-87.714412897
2016,41.853956955,-87.67958241
2017,41.984163301,-87.689466476
2017,41.816560896,-87.69078116
2017,41.841888544,-87.709842547
2017,41.791288154,-87.701051918
2016,41.87490098,-87.694680396
2017,41.892077708,-87.765287486
2017,41.762299341,-87.690520091
2017,41.784420838,-87.650978283
2017,41.867569628,-87.698377018
2003,41.922802688,-87.714412897
2017,41.895771678,-87.764222641
2017,41.870472791,-87.743622093
2017,41.876028038,-87.692069498
2017,41.871648564,-87.723883715
2017,41.896015204,-87.684402372
2017,41.874393341,-87.76464733
2017,41.888677432,-87.746697587
2017,41.750934055,-87.626325022
2017,41.882904764,-87.764950104
2003,41.922802688,-87.714412897
2017,41.801809396,-87.590494612
2017,41.872292662,-87.74424056
2017,41.764173033,-87.650448772
2017,41.76671836,-87.634699958
2017,41.747723579,-87.659729496
2017,41.768291443,-87.64571666
2017,41.900853422,-87.72554925
2017,41.880200498,-87.692776891
2017,41.704417195,-87.62442522
2003,41.830093485,-87.619312348
2017,41.730132724,-87.546208313
2017,41.884375051,-87.751129066
2017,41.801099239,-87.717261535
2017,41.880143516,-87.668269904
2017,41.719482954,-87.594707177
2017,41.823756731,-87.711790555
2017,41.926840967,-87.735415625
2017,41.766977901,-87.632255834
2017,41.658188388,-87.633305263
2003,41.686091626,-87.627720001
2017,41.873517205,-87.701005851
2017,41.904462488,-87.648118305
2017,41.823379859,-87.712638036
2017,41.740160528,-87.561189265
2017,41.921547825,-87.780984418
2017,41.812197594,-87.619672538
2016,41.762908968,-87.645565203
2017,41.924508458,-87.72498305
2017,41.68654917,-87.632529294
2003,36.619446395,-91.686565684
2016,41.976135683,-87.714768362
2017,41.718856611,-87.572319453
2017,41.806608126,-87.751690647
2017,41.810207067,-87.687697435
2017,41.810207067,-87.687697435
2017,41.886241157,-87.641320724
2017,41.975185467,-87.761195638
2017,41.88625035,-87.75895272
2017,41.882904225,-87.769852575
2017,41.882711052,-87.771874008
2003,41.769860279,-87.662742186
2017,41.741304411,-87.659690327
2017,41.759600468,-87.564771738
2017,41.776092657,-87.615523266
2017,41.856982623,-87.728956497
2017,41.766247876,-87.575623169
2017,41.848334165,-87.73552696
2017,41.848334165,-87.73552696
2017,41.885452791,-87.712224871
2017,41.925592265,-87.631183406
2017,41.821381819,-87.702025334
2003,42.011425365,-87.673740809
2017,41.821381819,-87.702025334
2017,41.771719645,-87.69974844
2017,41.894789245,-87.769788521
2017,41.939995547,-87.727849802
2016,41.89440789,-87.723608625
2017,41.909092597,-87.714938442
2017,41.790284195,-87.673321223
2017,41.764056163,-87.659939899
2017,41.802425043,-87.664801389
2017,41.811741323,-87.669913344
2003,41.703448947,-87.628969433
2017,41.874936055,-87.748130426
2016,41.74771987,-87.596956093
2014,41.697458547,-87.618379322
2017,41.880991939,-87.704394994
2017,41.655967357,-87.598865792
2017,41.760981593,-87.652791743
2017,41.711519517,-87.619992506
2016,41.787850601,-87.716897043
2016,41.899734447,-87.665870075
2017,41.812552172,-87.606631731
2003,41.690994663,-87.699589272
2017,41.842074153,-87.714732747
2017,41.653792414,-87.597785423
2017,41.68549067,-87.655542844
2017,41.727915155,-87.642172592
2017,41.75606768,-87.608988177
2017,41.75606768,-87.608988177
2017,41.776183684,-87.603401956
2017,41.776183684,-87.603401956
2017,41.696481615,-87.542565368
2003,41.793246315,-87.646348449
2017,41.864137869,-87.705602815
2016,41.857816303,-87.664962625
2016,41.823901511,-87.611702199
2017,41.761626906,-87.592094503
2017,41.891130616,-87.761351366
2017,41.77695934,-87.682227417
2017,41.832648872,-87.694906115
2017,41.755906211,-87.657708819
2017,41.755980666,-87.652192206
2017,41.793372488,-87.631806919
2003,41.727503622,-87.606173276
2017,41.775299831,-87.660456534
2017,41.8020092,-87.622063199
2017,41.8020092,-87.622063199
2015,41.782552548,-87.706967516
2017,41.853906334,-87.681781611
2017,41.758479571,-87.611112494
2017,41.721120258,-87.623717851
2017,41.997125234,-87.660471875
2017,41.997125234,-87.660471875
2017,41.737041597,-87.655803482
2003,41.792368121,-87.653262932
2017,41.737041597,-87.655803482
2017,41.737041597,-87.655803482
2017,41.735177647,-87.66791735
2017,41.864195123,-87.665164189
2017,41.895409525,-87.721542234
2017,41.729175666,-87.567017524
2017,41.763733471,-87.689336498
2017,41.791835611,-87.656029847
2017,41.688064273,-87.622290935
2017,41.773275806,-87.66161048
2003,41.863766413,-87.716564859
2017,41.70840116,-87.615016957
2017,41.888657457,-87.7492392
2017,41.756062009,-87.646954048
2017,41.751355469,-87.565013025
2017,41.894945957,-87.75494476
2017,41.758458173,-87.57002285
2017,41.693746951,-87.619500559
2017,41.760080391,-87.558186925
2017,41.760080391,-87.558186925
2017,41.760080391,-87.558186925
2003,41.744279918,-87.652356197
2017,41.760080391,-87.558186925
2017,41.766823898,-87.56648168
2017,41.766823898,-87.56648168
2017,41.763056104,-87.666804669
2017,41.736596762,-87.559718766
2012,41.798446403,-87.701260283
2017,41.680887496,-87.634765206
2017,41.894925002,-87.756234153
2017,41.738844769,-87.646126146
2003,41.865154549,-87.713930253
2017,41.742425722,-87.657164943
2017,41.875407204,-87.71446282
2017,41.875407204,-87.71446282
2017,41.919785411,-87.732758787
2017,41.863311568,-87.727523894
2017,41.791835611,-87.656029847
2017,41.863797669,-87.717787055
2017,41.744434016,-87.568254211
2017,41.886755667,-87.765095923
2017,41.803376553,-87.733249277
2003,41.909400243,-87.763804028
2017,41.746844585,-87.654461825
2017,41.656657626,-87.605130097
2017,41.700035326,-87.541342726
2017,41.969072544,-87.69381415
2017,41.972530174,-87.796654864
2017,41.722829631,-87.616588933
2017,41.682559799,-87.657887251
2017,41.691675435,-87.618249313
2017,41.801458486,-87.654410134
2017,41.860582004,-87.732934984
2003,41.909400243,-87.763804028
2017,41.904897757,-87.761757487
2017,41.821381819,-87.702025334
2017,41.863497896,-87.694551593
